#Generation 1: F, G, CV
3.801843310208815052e-01 4.808543604286100503e+00 0.000000000000000000e+00
3.090984066505391148e-01 4.343687421214912803e+00 0.000000000000000000e+00
6.821457531779685501e-01 3.388784394005769585e+00 0.000000000000000000e+00
7.374191852406680736e-01 3.850293031509825159e+00 0.000000000000000000e+00
7.232022948874101687e-01 3.986006267031079187e+00 0.000000000000000000e+00
7.125919252638261980e-01 3.646538836528178784e+00 0.000000000000000000e+00
9.821095495687052201e-01 3.413593541897637973e+00 0.000000000000000000e+00
5.346235507445118440e-01 3.554041620269550172e+00 0.000000000000000000e+00
4.542276722056030058e-01 3.357071943529056579e+00 0.000000000000000000e+00
6.636817764729356917e-01 3.370165370556552631e+00 0.000000000000000000e+00
3.221815540034046743e-02 4.592884553157527527e+00 0.000000000000000000e+00
1.332685508449860633e-02 5.259809870483025840e+00 0.000000000000000000e+00
3.143207338260471939e-01 4.157521385914435541e+00 0.000000000000000000e+00
5.719101554061536419e-01 3.970994067770612368e+00 0.000000000000000000e+00
8.973499676867420227e-01 3.628746179519067638e+00 0.000000000000000000e+00
4.145517880007295597e-01 4.141356302583321103e+00 0.000000000000000000e+00
6.948598705285218280e-01 3.481495962310846792e+00 0.000000000000000000e+00
3.669248987080435120e-01 3.954889331641755490e+00 0.000000000000000000e+00
2.482102199737553638e-01 3.459237041767887266e+00 0.000000000000000000e+00
7.626824991706342427e-01 2.840816222013461179e+00 0.000000000000000000e+00
7.024687576331618555e-01 3.439090648871630851e+00 0.000000000000000000e+00
2.809074829752526981e-01 4.465989358981818036e+00 0.000000000000000000e+00
9.795502570070095949e-01 3.750973811916631817e+00 0.000000000000000000e+00
4.403200703651735659e-02 5.402639767729280784e+00 0.000000000000000000e+00
9.695571086818626227e-01 3.374001871812787545e+00 0.000000000000000000e+00
6.390339661444220942e-01 2.861946807237358836e+00 0.000000000000000000e+00
4.960565388781529861e-01 3.638161951365281865e+00 0.000000000000000000e+00
1.434304684021811549e-01 4.379607950589417875e+00 0.000000000000000000e+00
2.253410250657168767e-01 4.542302280546643090e+00 0.000000000000000000e+00
2.410750437096239804e-02 4.961109291752809014e+00 0.000000000000000000e+00
4.382262829778235669e-01 4.582744015321111419e+00 0.000000000000000000e+00
7.862392897956149707e-01 3.331305475456161513e+00 0.000000000000000000e+00
1.229593927882237092e-01 4.768673083485019504e+00 0.000000000000000000e+00
5.775602882494774298e-02 5.265581924890865295e+00 0.000000000000000000e+00
8.570460614027837210e-01 3.423279883027529280e+00 0.000000000000000000e+00
9.495078961407030227e-02 5.171821564751458489e+00 0.000000000000000000e+00
8.203022093494226619e-01 4.054913081823001697e+00 0.000000000000000000e+00
5.031024144794324915e-01 3.930999179348642070e+00 0.000000000000000000e+00
7.585716309897817533e-01 3.352562787246200049e+00 0.000000000000000000e+00
9.106296540167693188e-01 3.413325003363957943e+00 0.000000000000000000e+00
9.212358927848317558e-01 2.772965096475403346e+00 0.000000000000000000e+00
8.407485879782546911e-01 3.321633373935896305e+00 0.000000000000000000e+00
5.447532199924970397e-01 4.785510594100608195e+00 0.000000000000000000e+00
2.101608110486164749e-01 4.401502787753551083e+00 0.000000000000000000e+00
9.028097229754162845e-01 3.597937289469030908e+00 0.000000000000000000e+00
1.583043669042891732e-01 4.569215618634873799e+00 0.000000000000000000e+00
2.574067081826499903e-01 4.630029325386515460e+00 0.000000000000000000e+00
3.438654276530169751e-01 3.777009938654605659e+00 0.000000000000000000e+00
3.774384635955213563e-01 4.134710762447582511e+00 0.000000000000000000e+00
