#Generation 1: X
4.371496881341440321e+00 9.669744440800773333e+00 1.725791343332945482e+00 2.729842152194382532e+00 2.178965257378084885e+00 8.589323313035228669e-01
1.319412204571284997e-01 1.332691009099287616e+00 3.280551579555049724e+00 3.414631833489830681e-01 1.456161676614161182e+00 5.811352722621016653e+00
4.230907684144973757e+00 1.273631899698866476e+00 2.060992525464360625e+00 3.338595492468828141e+00 1.728897332688602351e+00 9.426389975034565438e+00
3.473713842886918535e-01 7.265791293905081716e+00 3.481797924211827322e+00 2.197961196554856667e+00 1.634835886319005116e+00 8.152721383901720742e+00
4.455165177917482566e+00 6.566513236084039473e-01 1.332669084794944503e+00 4.204536656615674772e+00 3.315200186691805939e+00 5.733643147465489420e+00
8.028663281066487301e+00 6.636658934380426089e+00 1.232895235216747931e+00 1.863369095042945789e+00 3.156009581311719270e+00 3.052250544336152505e+00
4.595049483102905619e+00 6.702747953716500007e+00 2.747888107522792112e+00 3.940472381206713282e-01 4.498436209097373073e+00 2.222539709402943764e+00
6.073035786612756226e+00 8.575333971817038048e+00 4.894264231950347543e+00 3.670063292059895232e+00 3.111036163816551348e+00 1.205371762887723408e+00
3.656541716644856610e+00 4.088910771230079177e+00 4.947929526173822978e+00 2.000188800079734985e+00 1.965723179566427614e+00 2.073505249243964954e+00
5.456042836965036891e+00 8.013765608114550076e+00 2.012349253959306417e+00 4.713453036209812375e+00 4.471420991655607580e+00 3.326839031824668336e+00
8.143653449032745684e+00 2.778818085434355378e+00 1.032775421272773553e+00 5.005718002632017161e+00 2.881138199275726564e+00 5.079054379347212489e+00
2.738224328559040632e+00 3.518376084621835265e+00 4.875656498065886524e+00 4.780241059027912076e-01 2.216658277298874324e+00 1.485745644033485746e+00
2.276814412554811540e+00 4.288394092564587368e+00 4.553961685428808082e+00 4.448346606700854799e+00 4.278504903350875743e+00 1.300196718545932661e+00
1.616780954851640084e+00 8.137228672941830609e+00 4.139891452028846786e+00 4.500582537973473407e+00 2.539043521835293582e+00 6.651816470863560760e+00
9.098953017590742931e+00 6.876651314265817660e+00 4.759622679875436191e+00 3.442132927419122801e+00 3.534857159299391594e+00 5.350510567357222413e+00
7.026581811020173873e+00 3.296251814227943999e+00 1.955751350361973451e+00 4.763020055381864459e+00 4.532893936544402536e+00 9.764762312036314285e+00
7.399540892697515027e+00 7.936912873462738993e+00 3.731566729257586257e+00 5.166289888775716932e+00 3.916954438686356621e+00 1.992441888360004798e+00
2.327435919541621878e+00 4.700856166677896297e+00 1.313994943727569753e+00 3.024227184335249063e+00 1.032026854089614698e+00 1.562049942303307182e+00
3.817836519838126996e+00 8.382867721508805658e+00 1.086314495299694372e+00 4.579408639332427811e+00 1.795224145402198435e+00 3.565987293772660660e+00
5.835507591013836759e+00 1.697484591746063753e-01 3.856729176372138745e+00 5.353035212586084057e+00 2.362404215189689349e+00 3.891442726214905612e+00
8.785165464165254789e+00 9.244650294296411275e+00 3.365268291879489393e+00 2.031243089315012407e-01 2.262863360314255168e+00 4.003047092052823608e+00
7.892253319374141540e+00 3.884146347835994106e+00 4.040319926665977945e+00 4.291485176310189331e+00 4.198736737241944184e+00 7.349483498516171665e+00
2.009049278655098192e+00 2.202363082621939583e+00 2.997396769874939970e+00 4.638384474267703617e+00 3.069837902091506532e+00 4.282789534458488312e+00
5.982563823633475053e+00 6.248239021261831283e+00 3.546491414635052131e+00 8.705093919916693235e-01 2.814830089569532845e+00 2.663352567138522531e+00
3.494017655903447483e-02 9.798817212514141062e+00 2.642032137954323900e+00 1.457874332888398516e+00 1.124160429121330518e+00 6.368376555935874705e+00
3.486042562889910101e+00 3.794987476109881630e+00 4.447584414967776567e+00 9.205247554530269216e-01 3.693755984525572522e+00 5.177485268448718259e+00
2.119336758048609437e-01 7.622208436229398476e-01 2.775842489733498120e+00 2.873475596600036042e+00 1.215501137167195544e+00 6.577647327741034111e+00
6.127357764785564598e+00 2.501224726215756089e+00 1.171685938648473035e+00 2.546043313808264763e+00 2.341119858665446252e+00 7.164431367682838392e+00
4.743664941964977011e+00 4.385708147221557773e+00 3.108910425305821068e+00 3.760268708103167157e+00 3.243401726051470479e+00 9.850097752847650767e+00
6.714242055676814758e+00 6.521799745820040073e+00 1.625771493149810620e+00 3.893883428119175427e+00 1.180660040187507809e+00 5.990524928693964135e+00
9.367537145505952623e+00 9.195597967598568845e-01 1.440833427399381694e+00 3.259733495966009365e+00 1.811671144919710041e+00 6.213525938443462127e-02
2.122658718930038546e+00 5.073555208598806487e+00 2.537870027599491429e+00 2.919098910750952403e-01 2.001784716637041939e+00 7.468797241483372318e+00
9.927562435470482782e+00 9.334935026999037433e+00 2.903279541486154969e+00 3.999215688178423544e+00 2.300752779623739919e+00 9.532408656211879716e+00
5.568308406845293490e+00 2.429025357925519435e-01 3.981993351980005258e+00 2.378753100865202530e+00 4.756911725502176225e+00 2.254198519505402898e-01
4.105281133364401036e+00 1.491067653697388584e+00 2.206559761712610257e+00 5.666214963469458077e+00 3.780767825595884979e+00 2.911070163855866255e+00
5.646744251608809329e+00 8.498033470186264537e+00 3.642681423180571088e+00 2.131070387831145219e+00 1.501166652389474887e+00 9.263931959363461033e+00
