#Generation 1: F, G, CV
-9.913360803778093810e+00 4.878972541150778852e+01 -6.585805246928211343e-01 -4.471398251023928627e-01 -9.836774450078260568e-01 -2.691225634677168799e+00 -3.052075920059843517e-02 -4.467294663228225104e-01 0.000000000000000000e+00
-8.752096981449041380e+01 9.798872593157435062e+01 -1.123585164827152205e+00 -2.921382783909491909e-01 -2.548651111588697837e+00 -2.628294164975630842e-02 -6.119043244946329452e-01 -1.038410102821581305e+00 0.000000000000000000e+00
-3.210450100611721780e+01 1.156341395259774316e+02 -1.937627294834348923e+00 -2.079090172188369223e-02 -6.692740720953125333e-01 -4.599079150643722969e+00 -2.517942224743122681e-01 -1.755738721536142855e+00 0.000000000000000000e+00
-1.204332955175509312e+02 8.759972552671723633e+01 -2.041202191382986975e+00 1.373406379432906554e-02 -2.018518914373062856e+00 -2.004164362636861707e+00 -6.541032644791484607e-01 -8.229073222404261756e-01 1.373406379432906554e-02
-4.953623141185710210e+01 5.322803043039134252e+01 -4.996692130612068183e-02 -6.500110262312931431e-01 -7.045709890691236321e-01 -2.640824943167873418e+00 8.568861602035715563e-02 -3.526358551754804616e-02 8.568861602035715563e-02
-3.801489602709462190e+01 8.493096100943351701e+01 -1.377244496926157691e+00 -2.075851676912808530e-01 8.503479419472714795e-02 -5.547314085315612431e+00 2.136313240552412118e-03 -7.588425095273449994e-01 8.717110743527956007e-02
-8.707263546492626460e+01 1.141575103984785216e+02 -2.265070795590243602e+00 8.835693186341453398e-02 -1.509267780827080685e+00 -3.246535233936081788e+00 -2.269110843301319624e-02 -1.564599103946723524e+00 8.835693186341453398e-02
-9.570658693794669603e+01 5.149450739755890538e+01 1.644298368397878463e-01 -7.214766122799293191e-01 -3.874573551091710644e-01 -3.060655452941869914e+00 -2.845998649220784493e-01 -4.984192801697315822e-01 1.644298368397878463e-01
-1.475652743233758635e+01 9.047765317396064688e+01 -2.359254728537090173e+00 1.197515761790301364e-01 -1.480081043956709141e-01 -6.063238519745747901e+00 6.841319995437467050e-02 -7.649425255723079076e-01 1.881647761334048208e-01
-2.536855228144648891e+02 1.115318283027301760e+02 -2.709622701893964258e+00 2.365409006313214102e-01 -2.407100800923030359e+00 -1.895421100047903540e+00 -1.233413833040294394e-01 -1.702715414678455108e+00 2.365409006313214102e-01
-4.992794823814974592e+01 7.866366281866584131e+01 -2.789565373869754339e+00 2.631884579565846871e-01 -4.403449792871227952e-01 -5.908875415295509193e+00 -8.452633420786503926e-03 -2.881180070950719596e-01 2.631884579565846871e-01
-7.602755968439900869e+01 1.172507338161427413e+02 -9.957871942356097961e-01 -3.347376019214634568e-01 3.223935640573221129e-01 -5.640574322350254022e+00 -2.413212882889025634e-01 -2.112438737345822215e+00 3.223935640573221129e-01
-3.894305643850519516e+01 5.443978860555576915e+01 -6.744643019765719227e-01 -4.418452326744760073e-01 -2.347206233369907302e+00 1.994816476324234866e-02 2.089245296884003622e-01 1.285380402952481793e-01 3.574107347468908902e-01
-5.187000802901524139e+02 1.393390982383320988e+02 -3.200653451573202801e+00 4.002178171910675264e-01 -3.331590804057119826e+00 -5.374718434589622618e-01 -3.382078213893163765e-01 -1.729275407937858944e+00 4.002178171910675264e-01
-5.064622829398099668e+01 8.744453141777350424e+01 -1.761378073862287952e+00 -7.954064204590401144e-02 -1.237743169563281231e+00 -3.285891734735725489e+00 4.960361369567525269e-01 -6.848974786687236360e-01 4.960361369567525269e-01
-5.781420774248924488e+01 5.456456210186446754e+01 5.115724484172072817e-01 -8.371908161390689829e-01 -1.446082028629760652e+00 -5.962634943232714146e-01 -4.472666411491700855e-01 -6.588890295579936662e-01 5.115724484172072817e-01
-9.630341503629104238e+00 1.103599686845762449e+02 -1.191049032313148182e+00 -2.696503225622839395e-01 -9.227166806155211454e-01 -3.345615671082105891e+00 6.398525944818944655e-01 -1.359097872623915571e+00 6.398525944818944655e-01
-6.965467990849653290e+01 3.537574641938323339e+01 2.756107499337667743e-01 -7.585369166445888878e-01 -7.907111255088304924e-01 -2.142966999048572241e+00 3.756784643319395212e-01 -1.523344579335406124e-01 6.512892142657062955e-01
-3.273632132387212437e+02 6.061323728544292067e+01 -2.727509799625760678e+00 2.425032665419202260e-01 -2.796121787749441978e+00 -1.135266224126876722e+00 -6.683822892178354902e-01 4.500007429039692974e-01 6.925040094458895235e-01
-3.677011192541260698e+02 1.460243694259691267e+02 -3.683792004258762631e+00 5.612640014195874327e-01 -2.063571913534525404e+00 -3.556648177189711379e+00 1.616157498302847051e-01 -1.559923993147514398e+00 7.228797512498721378e-01
-1.716174489592606847e+02 6.736793971205904086e+01 -2.837717040599073925e+00 2.792390135330245493e-01 -1.651022321480068777e+00 -3.535672397638935927e+00 -2.302674267427274879e-01 4.481091550980305094e-01 7.273481686310550032e-01
-2.951835578137495304e+02 1.558177539230385946e+02 -2.886253186104647206e+00 2.954177287015489761e-01 -2.480276644354383109e+00 -1.925699897395880544e+00 5.122108148978209430e-01 -1.104256204476657732e+00 8.076285435993699746e-01
-2.374460728873420976e+02 1.516989476694478753e+02 -3.797615197355460381e+00 5.992050657851533124e-01 -1.233873360817962617e+00 -5.329868475719534260e+00 2.233540916026374168e-01 -1.991231202292454761e+00 8.225591573877907292e-01
-6.909310263652056392e+02 1.515925678374231609e+02 -4.122816876118005958e+00 7.076056253726686895e-01 -3.050021418894238501e+00 -2.022774038329528068e+00 1.308707644782530766e-01 -1.130492131602053529e+00 8.384763898509217661e-01
-1.812978695276421348e+01 7.003616634780844663e+01 -2.487367006023482041e-01 -5.837544331325505986e-01 -1.529324925957918691e+00 -1.190086848686511267e+00 7.005733475260618182e-01 1.795045373185071291e-01 8.800778848445689473e-01
-4.755753416523317867e+01 6.233582961589461746e+01 -2.117568020043308685e+00 3.918934001443622611e-02 -1.209818759821919887e+00 -3.697930500399468912e+00 8.410902667412593070e-01 -6.200443703655800221e-03 8.802796067556954984e-01
-2.113281220335943829e+02 7.188360786904929967e+01 -1.753193638852644565e+00 -8.226878704911853857e-02 -3.082008012656824114e+00 4.108223864610032194e-01 2.907351443291195103e-01 2.209493062833715049e-01 9.225068370734942347e-01
-6.151762383275978436e+02 1.326591601353861449e+02 -4.854084176268200324e+00 9.513613920893999598e-01 -1.977028820830012190e+00 -4.900026534608175055e+00 -6.648426463132639519e-01 -5.977269584983997408e-01 9.513613920893999598e-01
-4.997779774231912597e+02 8.584079225413481140e+01 -2.815748945921494162e+00 2.719163153071648131e-01 -3.604764615180141796e+00 3.937802844387887635e-01 3.220613290872537116e-01 -8.415364047972273553e-02 9.877579288332073437e-01
-6.286687925816518145e+02 1.666914762682782793e+02 -5.029193803603915214e+00 1.009731267867971960e+00 -1.875942780964562129e+00 -5.277308241674791844e+00 -7.516881172979765768e-01 -1.378886094673100526e+00 1.009731267867971960e+00
-4.229699047854144851e+02 1.356545422924438071e+02 -5.037490709124849531e+00 1.012496903041616658e+00 -8.352727971883564528e-01 -7.366945114748137513e+00 -8.065889939307019363e-02 -5.246311563415189116e-01 1.012496903041616658e+00
-5.237817744648014440e+01 7.450117701647440072e+01 -2.107999677707967034e+00 3.599989256932234483e-02 9.880974447797402638e-01 -8.084194567267447340e+00 -8.606563868016119390e-01 -3.168606274523495525e-01 1.024097337349062720e+00
-1.407003223244300045e+02 9.628999067649816368e+01 -3.755330764837646385e+00 5.851102549458820912e-01 -3.751023606713008718e-01 -7.005126043495044641e+00 1.433484090299665947e-01 3.067183064441395546e-01 1.035176970419988240e+00
-4.887634779483930174e+02 1.277332095433298775e+02 -5.126469785182094618e+00 1.042156595060698132e+00 -1.177711274454687818e+00 -6.771047236272718095e+00 -5.148214571083875590e-02 -3.016789371829322608e-01 1.042156595060698132e+00
-3.201464910129589470e+01 7.579715825200204904e+01 -1.534038572823067881e+00 -1.553204757256441138e-01 1.879320492842616597e-01 -5.909902671391590978e+00 6.118856502815228637e-01 2.884312293720308062e-01 1.088248928937815219e+00
-1.483300336614340495e+03 1.601551541816623683e+02 -5.274319411526384727e+00 1.091439803842128464e+00 -4.387346839011252442e+00 -4.996257335038807312e-01 -4.286525155854072899e-01 -9.240797663338016221e-01 1.091439803842128464e+00
-8.953850876867347779e+02 9.373314693943332543e+01 -5.338946083291297384e+00 1.112982027763765869e+00 -2.589842113652386146e+00 -4.159261855986525092e+00 -5.555153133312074054e-01 -1.901594536043460515e-02 1.112982027763765869e+00
-6.742089427520172649e+02 1.171029613591183676e+02 -3.896676028341044429e+00 6.322253427803482539e-01 -3.199432879043230038e+00 -1.497810270254584797e+00 4.842182978765053880e-01 -1.371061568014659837e-01 1.116443640656853642e+00
-2.070665026964846049e+02 9.519822009738784629e+01 -4.472325005140592502e+00 8.241083350468642044e-01 -1.489697741962290323e-01 -8.174385456748133549e+00 -4.481533115076790641e-01 3.022123545076882412e-01 1.126320689554552334e+00
-5.080471635099618766e+01 9.433495137556934651e+01 -2.062627800564642122e+00 2.087593352154737403e-02 1.227823141349275504e+00 -8.518274083263193575e+00 -7.524688835351323046e-02 -1.025080611044181467e+00 1.248699074870822878e+00
-3.383839381912906674e+02 7.760022186819465162e+01 -3.781625725739420574e+00 5.938752419131403393e-01 -1.716044480732225264e+00 -4.349536764274970935e+00 -6.526179812666426105e-01 6.687411248812211717e-01 1.262616366794361511e+00
-7.600194886431401073e+02 9.838302379366849948e+01 -4.676963783508117700e+00 8.923212611693727148e-01 -2.773514603382326360e+00 -3.129934576743465424e+00 -5.377030289321608203e-01 4.409972954051691874e-01 1.333318556574541791e+00
-1.024542816623564256e+01 7.228149579428993832e+01 -6.080746109425811952e-01 -4.639751296858062868e-01 -8.624319855110780253e-01 -2.883210639920425145e+00 1.353668577185897171e+00 -7.301427241942208823e-01 1.353668577185897171e+00
-1.287934265451334340e+03 2.139928166186040244e+02 -4.651413401591911523e+00 8.838044671973038779e-01 -4.509755874514985052e+00 3.680983474380585818e-01 1.098761547796764937e-01 -1.517685311327195308e+00 1.361778969415039064e+00
-2.184519775504306836e+02 1.130269326005582542e+02 -4.967091279586140828e+00 9.890304265287137575e-01 3.783284929678809583e-01 -9.723748265521901857e+00 -7.367950880290428106e-01 -9.614643726666960433e-02 1.367358919496594716e+00
-8.484723368447324674e+02 1.095327522977259065e+02 -5.107274211020127908e+00 1.035758070340042858e+00 -2.612329393927517618e+00 -3.882615423165093116e+00 -8.374228387630011650e-01 3.427773743039655985e-01 1.378535444644008567e+00
-8.180806055434130997e+01 8.390755577979574298e+01 -1.283200539279681696e+00 -2.389331535734394441e-01 9.157560920919062264e-01 -7.114712723463494370e+00 4.635275163359915407e-01 -5.332549509414044042e-01 1.379283608427897878e+00
-1.249472985362662484e+03 2.227564990885522889e+02 -6.220636743286741321e+00 1.406878914428913774e+00 -2.762567218946723191e+00 -4.695502305393294051e+00 -9.054519771170510545e-02 -2.090679190081603522e+00 1.406878914428913774e+00
-1.621386130102393736e+03 1.949590189879392028e+02 -6.311480068633262164e+00 1.437160022877754129e+00 -3.648604744971223557e+00 -3.014270578690814162e+00 -4.973995325037074977e-01 -7.414298291564931365e-01 1.437160022877754129e+00
-2.826410089272283344e+01 1.704833466873985230e+02 -3.108986181842083418e+00 3.696620606140277876e-01 7.647037818261690489e-01 -8.638393745494422404e+00 3.145728221194756813e-01 -1.687211835538989568e+00 1.448938664559672462e+00
-7.896391787799067288e+02 1.444792980172739476e+02 -5.251321759719616011e+00 1.083773919906538596e+00 -2.305746249259128522e+00 -4.639829261201358968e+00 3.704170419036418860e-01 -1.499548032507518336e-01 1.454190961810180482e+00
-2.491974424228453984e+02 1.050393472800881085e+02 -4.929074595140265913e+00 9.763581983800885267e-01 -6.265399480625122308e-02 -8.803766605527762579e+00 5.442712578739076212e-01 -7.519157334117436697e-01 1.520629456253996148e+00
-4.906200891229568697e+02 1.787269408993747959e+02 -6.249606352149083222e+00 1.416535450716361000e+00 1.392211727815908517e-01 -1.052804869771226493e+01 -2.007619203358897708e-01 -1.343995559497386694e+00 1.555756623497951852e+00
-7.810715626174888939e+02 2.382627484914753495e+02 -6.697533145096906004e+00 1.565844381698968668e+00 -6.574024872039183620e-01 -9.382728170689070168e+00 -1.386209842414791171e-01 -1.999706830117884415e+00 1.565844381698968668e+00
-1.018005462194923211e+03 1.986744144284265872e+02 -6.993095852255979850e+00 1.664365284085326691e+00 -1.235817435419608756e+00 -8.521460981416762337e+00 -8.207144891387960772e-01 -1.324694723524153961e+00 1.664365284085326691e+00
-4.193495838204080997e+02 1.557321166115261803e+02 -2.083284356982655794e+00 2.776145232755185613e-02 -3.869827264382214693e+00 1.656370171781774259e+00 -9.356546769547169351e-01 -1.555774929340582702e+00 1.684131624109326042e+00
-1.357538496679262835e+03 2.315375918927268515e+02 -7.078752655878691513e+00 1.692917551959564060e+00 -2.164179954225706304e+00 -6.750392747427279794e+00 -7.954888959938468673e-01 -1.362535360169016219e+00 1.692917551959564060e+00
-4.671406033252925738e+01 1.453610775528844385e+02 -3.440244243013518499e+00 4.800814143378395737e-01 5.868739019434803250e-01 -8.613992046900477817e+00 6.970337645852755504e-01 -1.550815669793550455e+00 1.763989080866595449e+00
-9.481029290556123215e+02 2.176883211566609475e+02 -4.955846641578977696e+00 9.852822138596591950e-01 -3.136231892389657716e+00 -2.683382856799662264e+00 8.127932916514711836e-01 -1.308088648154309475e+00 1.798075505511130379e+00
-6.105046471486299424e+02 1.873035954140854642e+02 -6.872153914353409832e+00 1.624051304784470018e+00 1.976873202018278874e-01 -1.126752855475706561e+01 -2.726690121327225436e-01 -7.123495298461928193e-01 1.821738624986297905e+00
-5.090669224629307905e+02 1.791703133596921589e+02 -6.515183777722793224e+00 1.505061259240931149e+00 2.285687237513407410e-01 -1.097232122522547471e+01 9.346800712587621796e-02 -6.720103646787354279e-01 1.827097990118148108e+00
-6.947651336802252899e+02 1.139771888819564083e+02 -4.361228314257269645e+00 7.870761047524231779e-01 -2.846508681767306648e+00 -2.668210950722655905e+00 9.078893354799528748e-01 1.366289032218932498e-01 1.831594343454269413e+00
-1.820047434091794969e+01 1.133589392640318323e+02 -2.998020781421552705e+00 3.326735938071841425e-01 5.327526910882849354e-01 -8.063526163598123020e+00 1.037499698938040726e+00 -1.701157723203476024e+00 1.902925983833509749e+00
-5.897182773205445301e+02 9.581498711793373957e+01 -5.190726248819869326e+00 1.063575416273289553e+00 -1.568633906906323094e+00 -6.053458435007222249e+00 -3.296107288804415725e-01 8.976295880089563139e-01 1.961205004282245756e+00
-4.727654845756897117e+01 7.577624039891841790e+01 -3.405003605522380461e+00 4.683345351741268203e-01 7.007420365634997594e-01 -8.806487678649380868e+00 9.477158914211258889e-02 7.621740500318073819e-01 2.026022210911546662e+00
-1.146705847418740177e+03 2.008462169322811519e+02 -8.201359710385100144e+00 2.067119903461700048e+00 -3.521266200066364149e-01 -1.149710647037182909e+01 -4.534256721816229962e-01 -1.487544285292277113e-01 2.067119903461700048e+00
-4.450548502497107961e+02 1.295654691251608313e+02 -5.749010900644318411e+00 1.249670300214772878e+00 -3.106512108724639454e-01 -9.127708478899391409e+00 7.668723592720239068e-01 8.390078916476051418e-02 2.100443448651557521e+00
-1.098498758838502226e+03 1.581173209422177024e+02 -4.073766246897712051e+00 6.912554156325706467e-01 -4.529831071901263329e+00 9.858958969048137178e-01 4.413196511668298072e-01 -1.187692988254743121e+00 2.118470963704214061e+00
-2.216402847974010797e+02 1.128253809265249430e+02 -4.991413670005287351e+00 9.971378900017624503e-01 2.581483295467226213e-01 -9.507710329098731705e+00 1.363708772671273772e-01 7.363242775399778672e-01 2.127981374355590205e+00
-1.474666781587950027e+03 2.618713417610293845e+02 -7.622539951789391921e+00 1.874179983929797233e+00 -1.939098928658807619e+00 -7.744342094471777571e+00 2.844323270551483152e-01 -1.585758394010618133e+00 2.158612310984945548e+00
-4.529307882847335520e+01 1.097931655097167720e+02 -3.338681712243781519e+00 4.462272374145939691e-01 1.746349264164022141e+00 -1.083138024057182669e+01 -1.912188859058421286e-01 -7.351473284940146513e-01 2.192576501578616277e+00
-1.379456484975334888e+03 1.414219917759416774e+02 -6.576416623992148658e+00 1.525472207997382812e+00 -2.795976983558611906e+00 -4.984462656874925734e+00 1.442738819410387396e-01 5.947306598774582120e-01 2.264476749815879764e+00
-1.306121904557955986e+03 2.769700927570303293e+02 -6.797775231641440818e+00 1.599258410547147014e+00 -2.297054845158549519e+00 -6.203665541324342669e+00 6.758840038397972982e-01 -2.203203921608983151e+00 2.275142414386944090e+00
-1.363028466773116349e+02 1.251216263992909177e+02 -4.894835410832998335e+00 9.649451369443328153e-01 9.658807881302335918e-01 -1.082659698709346507e+01 3.542627469989529931e-01 -1.658130025010904340e-01 2.285088672073519511e+00
-3.996417842022379432e+02 2.105823899892450299e+02 -6.404922158379825703e+00 1.468307386126608494e+00 7.815403336552857461e-01 -1.196800282569039808e+01 8.519905290496671002e-02 -1.267480957349957027e+00 2.335046772686861338e+00
-8.383031502168279303e+02 1.727384855202130041e+02 -6.758138092436767330e+00 1.586046030812255703e+00 -8.554160430783541713e-01 -9.047306006280059876e+00 7.907555114807097718e-01 -1.666035189846715170e-01 2.376801542292965586e+00
-1.614345051871099258e+03 2.151776558262122023e+02 -8.647219417779464123e+00 2.215739805926487893e+00 -1.237077469023368792e+00 -1.017306447973272654e+01 2.018021975203927454e-01 -9.715942417666711961e-02 2.417542003446880639e+00
-9.122329195850211647e+01 8.225631811242729441e+01 -4.328482211572980631e+00 7.761607371909936548e-01 7.936834793100691066e-01 -9.915849170193119733e+00 -1.727431049195100599e-01 9.254521516303478856e-01 2.495296368131410425e+00
-1.103610383994934864e+03 2.291329370441752644e+02 -6.617123345834579951e+00 1.539041115278193317e+00 -1.878023974775002713e+00 -6.861075396284574524e+00 9.957575593844523176e-01 -1.196447689377777124e+00 2.534798674662645634e+00
-1.046632692699313338e+03 1.664519046708049075e+02 -6.501037213427635741e+00 1.500345737809211988e+00 -1.860287061316816981e+00 -6.780463090794001779e+00 4.561279609874187013e-01 7.086039339394911707e-01 2.665077632736121860e+00
-3.047490649022812477e+02 1.535301249608317562e+02 -5.911642300328153077e+00 1.303880766776051026e+00 7.070941823090111100e-01 -1.132583066494617441e+01 7.278186191682333162e-01 -8.575299521080470555e-01 2.738793568253295341e+00
-1.000107729029948871e+02 1.580557836252491768e+02 -4.856773421167394744e+00 9.522578070557982111e-01 1.427390689427799009e+00 -1.171155480002299321e+01 3.788105312329226315e-01 -9.003664411129748135e-01 2.758459027716519962e+00
-1.156912632437146158e+03 1.198423577768863453e+02 -3.938190983217443986e+00 6.460636610724811435e-01 -4.838281381541055026e+00 1.738371779864667399e+00 3.810678410781157543e-01 -2.394625802432612804e-01 2.765503282015264297e+00
-9.839117954765719105e+02 1.248097987633253325e+02 -3.334470787693329719e+00 4.448235958977765914e-01 -4.839676397724598012e+00 2.344882007755866304e+00 -8.599114600544094378e-01 -1.015995767648589343e+00 2.789705603653642729e+00
-4.446252749486703948e+01 6.990813714159412484e+01 -2.749305849172125171e+00 2.497686163907083812e-01 1.729873642735411998e+00 -1.020905313464295006e+01 8.230336292249860186e-01 -5.612868623360620646e-01 2.802675888351106259e+00
-1.479416592443586069e+03 2.512236960405733157e+02 -8.596319807537913249e+00 2.198773269179304712e+00 -8.810841550607770856e-01 -1.083415149741636085e+01 5.951188384410486254e-01 7.908372096697136033e-02 2.872975828587324365e+00
-1.474763838573760211e+02 2.102849065788281564e+02 -5.585690594309801860e+00 1.195230198103267361e+00 1.754021520155469860e+00 -1.309373363462074202e+01 -4.255742602187267964e-01 -1.340289138661814317e+00 2.949251718258737220e+00
-2.033401943536785836e+02 1.452947677261172998e+02 -5.965806264997423725e+00 1.321935421665808130e+00 1.670748680158026911e+00 -1.330730362531347666e+01 -2.031852001541135100e-01 -2.656391596895790741e-01 2.992684101823835263e+00
-5.583928611607365866e+01 2.121423870477490254e+02 -4.328505854213355875e+00 7.761686180711185878e-01 2.481621319981647034e+00 -1.329174849417664994e+01 -7.979679899778613361e-02 -1.498975887930921402e+00 3.257789938052765510e+00
-1.493051015052874106e+02 1.695453391946375632e+02 -2.819596994799892009e+00 2.731989982666306882e-01 2.746051948391214914e+00 -1.231170089158232273e+01 2.569573637571141989e-01 -1.552643098306646596e+00 3.276208310414959524e+00
-1.225658165902365226e+02 1.313050317392815316e+02 -5.364748702280544457e+00 1.121582900760181412e+00 2.196532737833368110e+00 -1.375781417794727979e+01 -4.302428947715290775e-02 -2.631102978051307328e-01 3.318115638593549299e+00
-7.007806673560178012e+01 1.578361886633636004e+02 -4.780874560372132542e+00 9.269581867907108474e-01 2.504217319632938477e+00 -1.378930919963801038e+01 -7.751688397429666866e-01 -9.564730732524324708e-01 3.431175506423649324e+00
-1.187730868964164301e+03 1.778445532123255077e+02 -3.978488646948681762e+00 6.594962156495606243e-01 -4.847770292677449078e+00 1.717051938406216394e+00 1.207454478746835536e+00 -5.101737297468500465e-01 3.584002632802612887e+00
-4.807897569497381340e+01 9.204329188247265847e+01 -4.201823574311488230e+00 7.339411914371626322e-01 2.262996993704577964e+00 -1.272781756172064327e+01 -3.778124465166591284e-01 6.232589516052599032e-01 3.620197136747000499e+00
-8.735237535501930779e+02 1.197802519492681768e+02 -2.984249040013938981e+00 3.280830133379796787e-01 -4.859271808908017576e+00 2.734294577802096171e+00 6.472416815273025481e-01 -1.602523682072165556e-01 3.709619272667378453e+00
-1.509262780849724948e+02 1.277795165627005645e+02 -3.190596589735105404e+00 3.968655299117018198e-01 2.998701505986566040e+00 -1.318799960170823837e+01 6.414679388164687968e-01 -3.695161242988356243e-01 4.037034974714736713e+00
-2.189223625293663247e+02 1.667534831579507397e+02 -6.129215197330382559e+00 1.376405065776794112e+00 1.771243274295771108e+00 -1.367170174592192566e+01 4.982024242713578577e-01 5.156908303219411849e-01 4.161541594665863819e+00
-6.573927147003978178e+01 1.599706532425472290e+02 -4.497053483496585180e+00 8.323511611655284304e-01 2.442603730811053531e+00 -1.338226094511869313e+01 1.155938794580162465e+00 -7.518078205204932196e-01 4.430893686556744981e+00
-1.505759508579916655e+03 1.483480055229918833e+02 -4.268106031997330518e+00 7.560353439991102098e-01 -5.453472029647539188e+00 2.638838027297747413e+00 8.124120916093980904e-01 2.794520532747899466e-01 4.486737516181046104e+00
-1.111911850756687983e+02 1.052257375370089250e+02 -3.514692131718769375e+00 5.048973772395898285e-01 3.054338061296794749e+00 -1.362336825431235887e+01 3.563807703775778712e-02 8.921198446096584300e-01 4.486993360183801016e+00
#Generation 2: F, G, CV
-1.383877068013323708e+02 1.366096123584691782e+02 -5.019403986933991924e+00 1.006467995644664049e+00 1.182206228761514266e+00 -1.138381644445702001e+01 -3.195957807203875234e-01 -1.014185468371672449e+00 2.188674224406178315e+00
-1.298023354057433608e+03 1.960587086626806581e+02 -4.656231102835763913e+00 8.854103676119212674e-01 -4.514573575758837443e+00 3.729160486819109721e-01 -6.605367911786231838e-01 -1.517685311327195308e+00 1.258326416293832128e+00
-3.585618069137635189e+02 1.122332085529014023e+02 -2.814354208504347810e+00 2.714514028347826957e-01 -2.945291560988265722e+00 -9.237710865278168093e-01 -3.382078213893163765e-01 -1.453179473332451899e+00 2.714514028347826957e-01
-8.213325067071627927e+01 1.171846499353996194e+02 -9.369074507707870758e-01 -3.543641830764042155e-01 3.776524931070017743e-01 -5.692212436984790180e+00 -1.825729545947045729e-01 -2.112438737345822215e+00 3.776524931070017743e-01
-4.191109056379997355e+02 1.694247226906052219e+02 -3.817481292147908434e+00 6.058270973826362926e-01 -2.135630329216961609e+00 -3.546220633713985215e+00 -9.334003880225218985e-01 -1.555774929340582702e+00 6.058270973826362926e-01
-9.401364331248012718e+01 6.731075510235316983e+01 -1.112252346509161605e-01 -6.295915884496946502e-01 -1.118022836184669605e-01 -3.887620667413982378e+00 2.398909775203822425e-01 -4.841841913700011268e-01 2.398909775203822425e-01
-7.977858057690499436e+02 1.360841659455300032e+02 -5.739814652080065471e+00 1.246604884026688564e+00 -1.791056141352659115e+00 -6.157702369374746354e+00 -5.560909884436784356e-01 -2.827714104423129093e-01 1.246604884026688564e+00
-6.371888565283856565e+01 2.938902995465810264e+01 2.695448642897437797e-01 -7.565149547632478155e-01 -7.784355012223571624e-01 -2.173584133265541674e+00 3.890610417170717872e-01 1.403074865848723540e-01 7.989133925916879209e-01
-1.199090442369282243e+02 9.015962204952168690e+01 -2.292400282518102461e+00 9.746676083936749169e-02 -1.767320823237947369e+00 -2.757758636042207723e+00 -6.205231684058283292e-01 -8.229073222404261756e-01 9.746676083936749169e-02
-7.813939729388090427e+02 2.300597760882023408e+02 -6.716215101018510936e+00 1.572071700339503719e+00 -6.387205312823134307e-01 -9.438774038453885851e+00 -1.341469695324337130e-01 -1.883558838100229060e+00 1.572071700339503719e+00
-1.398831046194568728e+02 9.364717734872392896e+01 -3.755330764837646385e+00 5.851102549458820912e-01 -3.751023606713008718e-01 -7.005126043495044641e+00 1.433484090299665947e-01 5.370997137109289055e-01 1.265558377686777591e+00
-4.997372339500297471e+02 8.623058210958303960e+01 -2.865383439294597601e+00 2.884611464315325891e-01 -3.555130121807038357e+00 2.448768043194784472e-01 3.220613290872537116e-01 -9.393789145156228315e-02 8.553992798382646923e-01
